"date","campaign","sessions","ad.cost","ad.clicks","impressions"
2015-01-09,"Brand Search - Fondo universitario",7,2.72,9,17
2015-01-09,"Brand Search - Mapfre Autos",284,99.1,270,2007
2015-01-09,"Brand Search - Mapfre SCTR",14,1.77,11,32
2015-01-09,"Brand Search - Mapfre Trebol Salud",28,9.22,21,80
2015-01-09,"Brand Search - Sepelios - Mapfre",30,6.64,27,167
2015-01-09,"Brand Search - Soat",57,10.08,48,138
2015-01-09,"Categoria Search - Mapfre Trebol Salud",46,79.7,37,496
2015-01-09,"Categoria Search - Sepelios - Mapfre",69,14.87,41,772
2015-01-09,"Categorias Search - Mapfre Autos",46,71.53,48,584
2015-01-09,"Categorias Search - Mapfre Fondo Universitario",28,43.72,34,567
2015-01-09,"Categorias Search - Mapfre SCTR",66,41.09,81,1061
2015-01-09,"Categorias Search - SOAT",135,98.35,116,2100
2015-01-09,"Competencia Search - Mapfre Fondo Universitario",0,4.13,3,247
2015-01-09,"Competencia Search - Mapfre Sctr",7,2.01,7,57
2015-01-09,"Competencia Search - SOAT",76,52.32,71,731
2015-01-09,"Display - Sepelios - Mapfre",660,39.82,788,82226
2015-01-09,"Display I - Mapfre Fondo Universitario",7,0,0,0
2015-01-09,"Display II - Mapfre Fondo Universitario",9,1.63,16,5146
2015-01-09,"Display II - Marcas de Autos - Mapfre Autos",2,0,0,0
2015-01-10,"Brand Search - Fondo universitario",0,0,0,3
2015-01-10,"Brand Search - Mapfre Autos",174,53.19,177,1027
2015-01-10,"Brand Search - Mapfre SCTR",2,0.36,3,17
2015-01-10,"Brand Search - Mapfre Trebol Salud",9,3.86,11,43
2015-01-10,"Brand Search - Sepelios - Mapfre",16,4.1,15,174
2015-01-10,"Brand Search - Soat",16,3.46,18,39
2015-01-10,"Categoria Search - Sepelios - Mapfre",18,9.54,17,562
2015-01-10,"Categorias Search - Mapfre Autos",28,45.16,29,343
2015-01-10,"Categorias Search - Mapfre Fondo Universitario",30,21.98,22,340
2015-01-10,"Categorias Search - Mapfre SCTR",23,15.49,34,432
2015-01-10,"Categorias Search - SOAT",53,32.31,40,452
2015-01-10,"Competencia Search - Mapfre Fondo Universitario",0,2.21,2,118
2015-01-10,"Competencia Search - Mapfre Sctr",5,1.87,6,30
2015-01-10,"Competencia Search - SOAT",23,18.57,23,195
2015-01-10,"Display - Sepelios - Mapfre",724,39.91,780,60510
2015-01-10,"Display I - Mapfre Fondo Universitario",2,0,0,0
2015-01-10,"Display II - Mapfre Fondo Universitario",7,2.59,24,3803
2015-01-11,"Brand Search - Fondo universitario",5,1.05,4,4
2015-01-11,"Brand Search - Mapfre Autos",124,35.59,105,801
2015-01-11,"Brand Search - Mapfre SCTR",0,0,0,4
2015-01-11,"Brand Search - Mapfre Trebol Salud",9,2.97,6,30
2015-01-11,"Brand Search - Sepelios - Mapfre",30,6.2,21,164
2015-01-11,"Categoria Search - Sepelios - Mapfre",16,11.22,21,521
2015-01-11,"Categorias Search - Mapfre Autos",36,61.15,44,442
2015-01-11,"Categorias Search - Mapfre Fondo Universitario",16,21.11,16,268
2015-01-11,"Categorias Search - Mapfre SCTR",16,7.52,14,324
2015-01-11,"Categorias Search - SOAT",2,0,0,0
2015-01-11,"Competencia Search - Mapfre Fondo Universitario",5,2.67,3,133
2015-01-11,"Competencia Search - Mapfre Sctr",0,0,0,8
2015-01-11,"Competencia Search - SOAT",2,0,0,0
2015-01-11,"Display - Sepelios - Mapfre",633,38.39,699,54871
2015-01-11,"Display II - Mapfre Fondo Universitario",11,1.36,12,3646
2015-01-12,"(not set)",2,0,0,0
2015-01-12,"Brand Search - Fondo universitario",7,0.98,5,14
2015-01-12,"Brand Search - Mapfre Autos",316,108.94,323,2456
2015-01-12,"Brand Search - Mapfre SCTR",7,1.11,7,43
2015-01-12,"Brand Search - Mapfre Trebol Salud",41,11.48,30,97
2015-01-12,"Brand Search - Sepelios - Mapfre",9,5.02,17,259
2015-01-12,"Brand Search - Soat",53,15.47,59,206
2015-01-12,"Categoria Search - Mapfre Trebol Salud",37,83.76,37,730
2015-01-12,"Categoria Search - Sepelios - Mapfre",21,11.81,23,691
2015-01-12,"Categorias Search - Mapfre Autos",71,105.63,69,658
2015-01-12,"Categorias Search - Mapfre Fondo Universitario",34,73.22,48,664
2015-01-12,"Categorias Search - Mapfre SCTR",75,45.56,95,1266
2015-01-12,"Categorias Search - SOAT",137,147.73,166,2014
2015-01-12,"Competencia Search - Mapfre Fondo Universitario",9,8.39,9,284
2015-01-12,"Competencia Search - Mapfre Sctr",0,2.24,4,71
2015-01-12,"Competencia Search - SOAT",94,53.47,75,782
2015-01-12,"Display - Sepelios - Mapfre",809,41.69,765,45876
2015-01-12,"Display I - Mapfre Fondo Universitario",2,0,0,0
2015-01-12,"Display II - Mapfre Fondo Universitario",23,1.96,18,7447
2015-01-13,"Brand Search - Fondo universitario",5,0.45,3,10
2015-01-13,"Brand Search - Mapfre Autos",319,97.65,312,2291
2015-01-13,"Brand Search - Mapfre SCTR",7,0.79,11,40
2015-01-13,"Brand Search - Mapfre Trebol Salud",39,8.01,19,81
2015-01-13,"Brand Search - Sepelios - Mapfre",21,6.56,22,189
2015-01-13,"Brand Search - Soat",60,17.74,58,173
2015-01-13,"Categoria Search - Mapfre Trebol Salud",25,82.52,42,673
2015-01-13,"Categoria Search - Sepelios - Mapfre",81,21.61,55,701
2015-01-13,"Categorias Search - Mapfre Autos",64,81.72,56,695
2015-01-13,"Categorias Search - Mapfre Fondo Universitario",39,62.72,38,748
2015-01-13,"Categorias Search - Mapfre SCTR",62,39.38,89,1228
2015-01-13,"Categorias Search - SOAT",158,137.64,139,2149
2015-01-13,"Competencia Search - Mapfre Fondo Universitario",7,9.34,9,291
2015-01-13,"Competencia Search - Mapfre Sctr",7,1.98,6,85
2015-01-13,"Competencia Search - SOAT",108,64.11,89,824
2015-01-13,"Display - Sepelios - Mapfre",633,40.81,712,56692
2015-01-13,"Display II - Mapfre Fondo Universitario",14,1.97,17,8435
2015-01-14,"(not set)",5,0,0,0
2015-01-14,"Brand Search - Fondo universitario",2,0.24,1,15
2015-01-14,"Brand Search - Mapfre Autos",316,104.56,318,2207
2015-01-14,"Brand Search - Mapfre SCTR",2,0.98,5,22
2015-01-14,"Brand Search - Mapfre Trebol Salud",14,6.94,18,102
2015-01-14,"Brand Search - Sepelios - Mapfre",16,4.49,18,185
2015-01-14,"Brand Search - Soat",48,11.6,39,151
2015-01-14,"Categoria Search - Mapfre Trebol Salud",41,81.93,34,499
2015-01-14,"Categoria Search - Sepelios - Mapfre",60,25.71,57,783
2015-01-14,"Categorias Search - Mapfre Autos",60,81.76,56,681
2015-01-14,"Categorias Search - Mapfre Fondo Universitario",57,73.04,58,724
2015-01-14,"Categorias Search - Mapfre SCTR",85,45.31,90,1374
2015-01-14,"Categorias Search - SOAT",96,121.81,138,2232
2015-01-14,"Competencia Search - Mapfre Fondo Universitario",16,15.31,13,309
2015-01-14,"Competencia Search - Mapfre Sctr",7,4.2,9,72
2015-01-14,"Competencia Search - SOAT",83,44.41,67,739
2015-01-14,"Display - Sepelios - Mapfre",734,40.23,732,66858
2015-01-14,"Display II - Mapfre Fondo Universitario",60,6.61,53,6756
2015-01-15,"(not set)",2,0,0,0
2015-01-15,"Brand Search - Fondo universitario",2,2.17,6,42
2015-01-15,"Brand Search - Mapfre Autos",256,87.12,292,2175
2015-01-15,"Brand Search - Mapfre SCTR",5,0.64,4,33
2015-01-15,"Brand Search - Mapfre Trebol Salud",14,8.56,19,67
2015-01-15,"Brand Search - Sepelios - Mapfre",16,3.03,13,125
2015-01-15,"Brand Search - Soat",60,10.84,45,209
2015-01-15,"Categoria Search - Mapfre Trebol Salud",32,48.19,30,404
2015-01-15,"Categoria Search - Sepelios - Mapfre",48,13.6,37,766
2015-01-15,"Categorias Search - Mapfre Autos",39,78.89,49,661
2015-01-15,"Categorias Search - Mapfre Fondo Universitario",57,60.25,56,632
2015-01-15,"Categorias Search - Mapfre SCTR",99,64.43,113,1321
2015-01-15,"Categorias Search - SOAT",156,142.51,157,2234
2015-01-15,"Competencia Search - Mapfre Fondo Universitario",7,7.73,9,253
2015-01-15,"Competencia Search - Mapfre Sctr",5,1,4,69
2015-01-15,"Competencia Search - SOAT",105,54.72,81,802
2015-01-15,"Display - Sepelios - Mapfre",587,39.57,703,43278
2015-01-15,"Display I - Mapfre Fondo Universitario",367,68.32,689,354190
2015-01-15,"Display II - Mapfre Fondo Universitario",7,0.8,7,2496
2015-01-16,"(not set)",2,0,0,0
2015-01-16,"Brand Search - Fondo universitario",0,1.01,3,15
2015-01-16,"Brand Search - Mapfre Autos",307,96.18,280,2043
2015-01-16,"Brand Search - Mapfre SCTR",5,0.57,3,21
2015-01-16,"Brand Search - Mapfre Trebol Salud",23,7.47,18,81
2015-01-16,"Brand Search - Sepelios - Mapfre",39,7.29,23,159
2015-01-16,"Brand Search - Soat",46,15.68,44,227
2015-01-16,"Categoria Search - Mapfre Trebol Salud",13,12.82,14,213
2015-01-16,"Categoria Search - Sepelios - Mapfre",76,24.25,68,901
2015-01-16,"Categorias Search - Mapfre Autos",34,72.72,43,584
2015-01-16,"Categorias Search - Mapfre Fondo Universitario",11,26.58,30,572
2015-01-16,"Categorias Search - Mapfre SCTR",99,54.53,101,1196
2015-01-16,"Categorias Search - SOAT",149,144.33,160,2070
2015-01-16,"Competencia Search - Mapfre Fondo Universitario",5,5.08,4,230
2015-01-16,"Competencia Search - Mapfre Sctr",16,3.83,12,65
2015-01-16,"Competencia Search - SOAT",78,55.91,77,765
2015-01-16,"Display - Sepelios - Mapfre",323,22.17,424,79643
2015-01-16,"Display I - Mapfre Fondo Universitario",413,67,674,350269
2015-01-17,"Brand Search - Fondo universitario",0,0,0,6
2015-01-17,"Brand Search - Mapfre Autos",234,52.58,190,1133
2015-01-17,"Brand Search - Mapfre SCTR",7,0.33,3,7
2015-01-17,"Brand Search - Mapfre Trebol Salud",21,3.15,12,43
2015-01-17,"Brand Search - Sepelios - Mapfre",18,7.31,21,181
2015-01-17,"Brand Search - Soat",14,2.87,9,38
2015-01-17,"Categoria Search - Sepelios - Mapfre",14,8.69,20,598
2015-01-17,"Categorias Search - Mapfre Autos",28,37.47,24,371
2015-01-17,"Categorias Search - Mapfre Fondo Universitario",37,26.4,30,367
2015-01-17,"Categorias Search - Mapfre SCTR",62,34.15,61,548
2015-01-17,"Categorias Search - SOAT",44,25.96,43,521
2015-01-17,"Competencia Search - Mapfre Fondo Universitario",14,5.81,6,145
2015-01-17,"Competencia Search - Mapfre Sctr",0,0,0,12
2015-01-17,"Competencia Search - SOAT",25,15.3,21,209
2015-01-17,"Display - Sepelios - Mapfre",436,23.91,491,76773
2015-01-17,"Display I - Mapfre Fondo Universitario",397,65.97,679,377843
2015-01-18,"Brand Search - Fondo universitario",0,0.01,1,10
2015-01-18,"Brand Search - Mapfre Autos",119,29.86,94,943
2015-01-18,"Brand Search - Mapfre SCTR",0,0,0,4
2015-01-18,"Brand Search - Mapfre Trebol Salud",18,4.69,9,27
2015-01-18,"Brand Search - Sepelios - Mapfre",30,3.31,18,133
2015-01-18,"Categoria Search - Sepelios - Mapfre",44,12.58,32,652
2015-01-18,"Categorias Search - Mapfre Autos",16,35.39,28,262
2015-01-18,"Categorias Search - Mapfre Fondo Universitario",9,10.77,11,248
2015-01-18,"Categorias Search - Mapfre SCTR",9,10.64,19,465
2015-01-18,"Categorias Search - SOAT",5,0,0,0
2015-01-18,"Competencia Search - Mapfre Fondo Universitario",5,2.44,3,112
2015-01-18,"Competencia Search - Mapfre Sctr",0,0.59,1,8
2015-01-18,"Competencia Search - SOAT",5,0,0,0
2015-01-18,"Display - Sepelios - Mapfre",358,17.83,387,76259
2015-01-18,"Display I - Mapfre Fondo Universitario",383,66.24,695,376693
2015-01-19,"Brand Search - Fondo universitario",11,1.95,6,14
2015-01-19,"Brand Search - Mapfre Autos",303,105.68,295,2318
2015-01-19,"Brand Search - Mapfre SCTR",11,0.79,9,37
2015-01-19,"Brand Search - Mapfre Trebol Salud",14,7.58,19,93
2015-01-19,"Brand Search - Sepelios - Mapfre",11,7.84,24,232
2015-01-19,"Brand Search - Soat",46,13.43,48,242
2015-01-19,"Categoria Search - Mapfre Trebol Salud",41,29.18,38,331
2015-01-19,"Categoria Search - Sepelios - Mapfre",37,20.99,51,785
2015-01-19,"Categorias Search - Mapfre Autos",76,99.04,61,732
2015-01-19,"Categorias Search - Mapfre Fondo Universitario",39,33.59,36,494
2015-01-19,"Categorias Search - Mapfre SCTR",98,60,107,1434
2015-01-19,"Categorias Search - SOAT",117,152.05,147,2320
2015-01-19,"Competencia Search - Mapfre Autos",5,10.18,8,293
2015-01-19,"Competencia Search - Mapfre Fondo Universitario",5,6.39,6,242
2015-01-19,"Competencia Search - Mapfre Sctr",5,3.86,11,52
2015-01-19,"Competencia Search - SOAT",94,67.53,85,843
2015-01-19,"Display - Sepelios - Mapfre",578,34.63,619,108865
2015-01-19,"Display I - Mapfre Fondo Universitario",433,67.91,720,398598
2015-01-20,"Brand Search - Fondo universitario",2,0.12,1,11
2015-01-20,"Brand Search - Mapfre Autos",252,91.61,261,2072
2015-01-20,"Brand Search - Mapfre SCTR",2,1.06,2,8
2015-01-20,"Brand Search - Mapfre Trebol Salud",21,10.16,21,103
2015-01-20,"Brand Search - Sepelios - Mapfre",21,9.08,27,225
2015-01-20,"Brand Search - Soat",28,21.29,41,286
2015-01-20,"Categoria Search - Mapfre Trebol Salud",30,28.75,34,288
2015-01-20,"Categoria Search - Sepelios - Mapfre",32,13.58,30,724
2015-01-20,"Categorias Search - Mapfre Autos",73,101.95,60,615
2015-01-20,"Categorias Search - Mapfre Fondo Universitario",28,28.14,31,516
2015-01-20,"Categorias Search - Mapfre SCTR",46,35.32,53,499
2015-01-20,"Categorias Search - SOAT",133,118.13,137,2102
2015-01-20,"Competencia Search - Mapfre Autos",9,27.33,15,506
2015-01-20,"Competencia Search - Mapfre Fondo Universitario",0,10.1,10,247
2015-01-20,"Competencia Search - Mapfre Sctr",0,0,0,25
2015-01-20,"Competencia Search - SOAT",57,32.24,53,571
2015-01-20,"Competencia Search - Sepelios - Mapfre",9,6.96,10,235
2015-01-20,"Display - Sepelios - Mapfre",321,20.3,385,79251
2015-01-20,"Display I - Mapfre Fondo Universitario",624,94.13,1030,577112
2015-01-21,"Brand Search - Fondo universitario",5,0.75,5,14
2015-01-21,"Brand Search - Mapfre Autos",240,86.98,248,1796
2015-01-21,"Brand Search - Mapfre SCTR",2,0.09,1,4
2015-01-21,"Brand Search - Mapfre Trebol Salud",21,12.35,28,126
2015-01-21,"Brand Search - Sepelios - Mapfre",30,8.9,31,192
2015-01-21,"Brand Search - Soat",76,23.77,56,406
2015-01-21,"Categoria Search - Mapfre Trebol Salud",34,23.99,26,328
2015-01-21,"Categoria Search - Sepelios - Mapfre",39,16.61,39,757
2015-01-21,"Categorias Search - Mapfre Autos",53,95.85,58,502
2015-01-21,"Categorias Search - Mapfre Fondo Universitario",50,27.33,46,619
2015-01-21,"Categorias Search - Mapfre SCTR",18,7.28,19,318
2015-01-21,"Categorias Search - SOAT",117,116.73,136,2311
2015-01-21,"Competencia Search - Mapfre Fondo Universitario",14,15.75,13,304
2015-01-21,"Competencia Search - Mapfre Sctr",0,0,0,5
2015-01-21,"Competencia Search - SOAT",71,44.91,64,636
2015-01-21,"Competencia Search - Sepelios - Mapfre",7,5.9,11,356
2015-01-21,"Display - Sepelios - Mapfre",385,23.11,475,104035
2015-01-21,"Display I - Mapfre Fondo Universitario",371,64.13,655,373225
2015-01-21,"Display II - Mapfre Fondo Universitario",2,0.39,6,968
2015-01-21,"Display Infografia - Comprar Auto",2,0,0,0
2015-01-22,"Brand Search - Fondo universitario",9,2.43,8,39
2015-01-22,"Brand Search - Mapfre Autos",215,73.06,206,1881
2015-01-22,"Brand Search - Mapfre SCTR",5,0.38,5,23
2015-01-22,"Brand Search - Mapfre Trebol Salud",28,17.07,36,126
2015-01-22,"Brand Search - Sepelios - Mapfre",11,5.19,21,177
2015-01-22,"Brand Search - Soat",37,12.12,42,364
2015-01-22,"Categoria Search - Mapfre Trebol Salud",30,9.32,25,353
2015-01-22,"Categoria Search - Sepelios - Mapfre",41,16.67,44,1004
2015-01-22,"Categorias Search - Mapfre Autos",23,21.62,20,531
2015-01-22,"Categorias Search - Mapfre Fondo Universitario",30,20.69,38,552
2015-01-22,"Categorias Search - Mapfre SCTR",89,59.95,94,1275
2015-01-22,"Categorias Search - SOAT",195,170.37,178,2214
2015-01-22,"Competencia Search - Mapfre Fondo Universitario",2,5.85,5,281
2015-01-22,"Competencia Search - Mapfre Sctr",0,1.76,5,71
2015-01-22,"Competencia Search - SOAT",60,36.08,64,642
2015-01-22,"Display - Sepelios - Mapfre",566,31.38,620,128216
2015-01-22,"Display I - Mapfre Fondo Universitario",369,62.76,605,323057
2015-01-22,"Display II - Mapfre Fondo Universitario",39,2.66,47,12900
2015-01-23,"Brand Search - Fondo universitario",0,0.95,3,8
2015-01-23,"Brand Search - Mapfre Autos",179,70.07,188,1538
2015-01-23,"Brand Search - Mapfre SCTR",14,0.91,9,28
2015-01-23,"Brand Search - Mapfre Trebol Salud",55,21.09,49,146
2015-01-23,"Brand Search - Sepelios - Mapfre",16,6.97,19,176
2015-01-23,"Brand Search - Soat",83,30.08,62,432
2015-01-23,"Categoria Search - Mapfre Trebol Salud",23,10.32,21,307
2015-01-23,"Categoria Search - Sepelios - Mapfre",16,12.98,23,1000
2015-01-23,"Categorias Search - Mapfre Autos",25,31.21,28,597
2015-01-23,"Categorias Search - Mapfre Fondo Universitario",28,14.88,24,446
2015-01-23,"Categorias Search - Mapfre SCTR",89,52.83,97,1152
2015-01-23,"Categorias Search - SOAT",167,111.36,156,2192
2015-01-23,"Competencia Search - Mapfre Fondo Universitario",7,10.6,9,280
2015-01-23,"Competencia Search - Mapfre Sctr",11,2.29,7,75
2015-01-23,"Competencia Search - SOAT",39,21.2,37,331
2015-01-23,"Display - Sepelios - Mapfre",729,38.61,772,126108
2015-01-23,"Display I - Mapfre Fondo Universitario",351,60.68,585,307727
2015-01-23,"Display II - Mapfre Fondo Universitario",48,3.53,65,13657
2015-01-24,"Brand Search - Fondo universitario",5,0.88,4,6
2015-01-24,"Brand Search - Mapfre Autos",177,54.12,177,1236
2015-01-24,"Brand Search - Mapfre SCTR",2,0.25,2,14
2015-01-24,"Brand Search - Mapfre Trebol Salud",7,1.02,7,43
2015-01-24,"Brand Search - Sepelios - Mapfre",32,8.12,27,133
2015-01-24,"Brand Search - Soat",18,5.94,16,64
2015-01-24,"Categoria Search - Mapfre Trebol Salud",5,5.08,6,112
2015-01-24,"Categoria Search - Sepelios - Mapfre",23,9.81,19,668
2015-01-24,"Categorias Search - Mapfre Autos",0,0,0,138
2015-01-24,"Categorias Search - Mapfre Fondo Universitario",21,8.57,14,333
2015-01-24,"Categorias Search - Mapfre SCTR",62,24.6,46,494
2015-01-24,"Categorias Search - SOAT",69,22.73,54,724
2015-01-24,"Competencia Search - Mapfre Fondo Universitario",5,4.14,4,124
2015-01-24,"Competencia Search - Mapfre Sctr",0,0,0,11
2015-01-24,"Competencia Search - SOAT",5,0,0,0
2015-01-24,"Display - Sepelios - Mapfre",686,37.64,753,95383
2015-01-24,"Display I - Mapfre Fondo Universitario",348,60.29,603,360216
2015-01-24,"Display II - Mapfre Fondo Universitario",32,1.92,42,12502
2015-01-24,"Display II - Marcas de Autos - Mapfre Autos",2,0,0,0
2015-01-25,"(not set)",2,0,0,0
2015-01-25,"Brand Search - Fondo universitario",5,0.21,2,9
2015-01-25,"Brand Search - Mapfre Autos",67,20.56,74,770
2015-01-25,"Brand Search - Mapfre SCTR",0,0.07,1,3
2015-01-25,"Brand Search - Mapfre Trebol Salud",28,11.89,27,96
2015-01-25,"Brand Search - Sepelios - Mapfre",25,6.31,19,118
2015-01-25,"Categoria Search - Mapfre Trebol Salud",2,0,0,0
2015-01-25,"Categoria Search - Sepelios - Mapfre",16,10.44,21,537
2015-01-25,"Categorias Search - Mapfre Autos",0,0,0,151
2015-01-25,"Categorias Search - Mapfre Fondo Universitario",18,11.98,21,274
2015-01-25,"Categorias Search - Mapfre SCTR",11,10.07,16,391
2015-01-25,"Categorias Search - SOAT",2,0,0,0
2015-01-25,"Competencia Search - Mapfre Fondo Universitario",0,0.74,1,146
2015-01-25,"Competencia Search - Mapfre Sctr",0,0,0,3
2015-01-25,"Competencia Search - SOAT",7,0,0,0
2015-01-25,"Display - Sepelios - Mapfre",520,32.66,672,94509
2015-01-25,"Display I - Mapfre Fondo Universitario",397,59.73,590,329136
2015-01-25,"Display II - Mapfre Fondo Universitario",37,2.36,45,12333
2015-01-26,"Brand Search - Fondo universitario",5,2.24,9,16
2015-01-26,"Brand Search - Mapfre Autos",238,71.37,216,1642
2015-01-26,"Brand Search - Mapfre SCTR",5,1.32,3,9
2015-01-26,"Brand Search - Mapfre Trebol Salud",18,8.93,19,102
2015-01-26,"Brand Search - Sepelios - Mapfre",16,3.27,10,116
2015-01-26,"Brand Search - Soat",48,12.3,32,218
2015-01-26,"Categoria Search - Mapfre Trebol Salud",5,10.08,20,244
2015-01-26,"Categoria Search - Sepelios - Mapfre",28,12.1,25,582
2015-01-26,"Categorias Search - Mapfre Autos",25,24.96,20,432
2015-01-26,"Categorias Search - Mapfre Fondo Universitario",9,9.05,15,348
2015-01-26,"Categorias Search - Mapfre SCTR",62,47.17,65,956
2015-01-26,"Categorias Search - SOAT",128,84.38,137,1962
2015-01-26,"Competencia Search - Mapfre Fondo Universitario",5,4.81,4,207
2015-01-26,"Competencia Search - Mapfre Sctr",0,4.49,8,79
2015-01-26,"Competencia Search - SOAT",7,0,0,0
2015-01-26,"Display - Sepelios - Mapfre",358,22.76,412,74887
2015-01-26,"Display I - Mapfre Fondo Universitario",316,48.47,486,283994
2015-01-26,"Display II - Mapfre Fondo Universitario",39,2.46,41,9443
2015-01-27,"Brand Search - Fondo universitario",0,0.17,1,7
2015-01-27,"Brand Search - Mapfre Autos",160,56.34,168,1286
2015-01-27,"Brand Search - Mapfre SCTR",2,0.02,1,10
2015-01-27,"Brand Search - Mapfre Trebol Salud",34,11.82,30,92
2015-01-27,"Brand Search - Sepelios - Mapfre",18,3.95,13,98
2015-01-27,"Brand Search - Soat",39,8.17,24,223
2015-01-27,"Categoria Search - Mapfre Trebol Salud",16,4.98,16,240
2015-01-27,"Categoria Search - Sepelios - Mapfre",34,10.94,25,565
2015-01-27,"Categorias Search - Mapfre Autos",9,20.33,16,292
2015-01-27,"Categorias Search - Mapfre Fondo Universitario",20,14.56,30,372
2015-01-27,"Categorias Search - Mapfre SCTR",55,31.97,58,742
2015-01-27,"Categorias Search - SOAT",138,83.27,126,1657
